"BackupSize","JobName","FileName","CompressRatio","DeduplicationRatio","CreationTimeUtc","DataSize","FileType"
"61735564288","AUSVCENTER-NoTag","AUSVCENTER-NoTag_2D2018-12-06T012235.vbk","1.89","4.07","2018-12-06T07:15:17.09Z","474303852363","vbk"
"402325504","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-10T123522.vib","2.38","0.98","2018-12-10T18:35:22.083Z","939568099","vib"
"1591410688","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-10T123522.vib","1.79","1","2018-12-10T18:35:22.083Z","2850087027","vib"
"243007488","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-10T123522.vib","6.25","0.97","2018-12-10T18:35:22.083Z","1479595896","vib"
"177864704","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-10T123522.vib","2.5","1","2018-12-10T18:35:22.083Z","431021368","vib"
"20548812800","AUSVCENTER-NoTag","ausveeambr.vm-58D2018-12-06T004125.vbk","1.47","1.42","2018-12-06T06:35:24.017Z","42949715070","vbk"
"264568832","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-08T203530.vib","6.25","0.95","2018-12-09T02:35:30.58Z","1572919160","vib"
"240648192","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-08T203530.vib","2.38","1","2018-12-09T02:35:30.58Z","571519219","vib"
"178520064","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-08T203530.vib","2.56","1","2018-12-09T02:35:30.58Z","439410021","vib"
"574947328","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-08T203530.vib","1.89","1","2018-12-09T02:35:30.58Z","1059119346","vib"
"247922688","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-09T043521.vib","6.25","1","2018-12-09T10:35:21.937Z","1490081656","vib"
"538640384","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-09T043521.vib","2.44","1","2018-12-09T10:35:21.937Z","1311813759","vib"
"178257920","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-09T043521.vib","2.5","1","2018-12-09T10:35:21.937Z","435215694","vib"
"1015545856","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-09T043521.vib","1.85","0.99","2018-12-09T10:35:21.937Z","1857085634","vib"
"16856317952","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-10T091456.vbk","1.41","1.45","2018-12-10T14:35:35.49Z","34359795254","vbk"
"7572029440","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-10T091456.vbk","3.45","11.09","2018-12-10T14:35:35.49Z","289619891974","vbk"
"11895767040","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-10T091456.vbk","1.72","5.24","2018-12-10T14:35:35.49Z","107374225906","vbk"
"11873157120","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-10T091456.vbk","1.72","3.15","2018-12-10T14:35:35.49Z","64424565971","vbk"
"165806080","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-08T043543.vib","2.56","1","2018-12-08T10:35:43.52Z","405855679","vib"
"705757184","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-08T043543.vib","2.44","0.98","2018-12-08T10:35:43.52Z","1687202824","vib"
"253427712","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-08T043543.vib","6.25","0.95","2018-12-08T10:35:43.52Z","1498470264","vib"
"1562378240","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-08T043543.vib","1.82","1","2018-12-08T10:35:43.52Z","2794512696","vib"
"1389101056","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-08T123539.vib","1.72","1.06","2018-12-08T18:35:39.237Z","2529223118","vib"
"1429143552","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-08T123539.vib","1.96","1.05","2018-12-08T18:35:39.237Z","2940252525","vib"
"263847936","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-08T123539.vib","6.25","0.96","2018-12-08T18:35:39.237Z","1579210616","vib"
"184942592","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-08T123539.vib","2.56","1","2018-12-08T18:35:39.237Z","456187307","vib"
"224591872","AUSVCENTER-NoTag","ausveeambr.vm-58D2018-12-06T043518.vib","2.63","1.03","2018-12-06T10:35:18.77Z","607167720","vib"
"16917135360","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-08T011428.vbk","1.41","1.44","2018-12-08T06:35:27.093Z","34359795831","vbk"
"11879645184","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-08T011428.vbk","1.72","5.24","2018-12-08T06:35:27.093Z","107374226417","vbk"
"7411204096","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-08T011428.vbk","3.45","11.33","2018-12-08T06:35:27.093Z","289619891974","vbk"
"11854151680","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-08T011428.vbk","1.72","3.15","2018-12-08T06:35:27.093Z","64424566116","vbk"
"1368784896","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-08T163526.vib","1.72","1.05","2018-12-08T22:35:26.227Z","2482037018","vib"
"274333696","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-08T163526.vib","6.25","0.95","2018-12-08T22:35:26.227Z","1625347960","vib"
"243859456","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-08T163526.vib","2.38","1","2018-12-08T22:35:26.227Z","565227814","vib"
"545521664","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-08T163526.vib","2.08","1.13","2018-12-08T22:35:26.227Z","1285610858","vib"
"564199424","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-08T083527.vib","1.85","1","2018-12-08T14:35:27.987Z","1036050696","vib"
"252706816","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-08T083527.vib","6.25","1","2018-12-08T14:35:27.987Z","1504761720","vib"
"309002240","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-08T083527.vib","2.5","1","2018-12-08T14:35:27.987Z","755018713","vib"
"174718976","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-08T083527.vib","2.5","0.98","2018-12-08T14:35:27.987Z","429972917","vib"
"7473201152","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-09T011316.vbk","3.45","11.24","2018-12-09T06:35:36.757Z","289619891974","vbk"
"11865882624","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-09T011316.vbk","1.72","3.15","2018-12-09T06:35:36.757Z","64424566058","vbk"
"16920543232","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-09T011316.vbk","1.41","1.44","2018-12-09T06:35:36.757Z","34359795795","vbk"
"11896422400","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-09T011316.vbk","1.72","5.23","2018-12-09T06:35:36.757Z","107374227526","vbk"
"527892480","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-09T163540.vib","2.08","1.12","2018-12-09T22:35:40.667Z","1236327777","vib"
"230752256","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-09T163540.vib","2.38","1","2018-12-09T22:35:40.667Z","547401919","vib"
"232849408","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-09T163540.vib","6.67","0.94","2018-12-09T22:35:40.667Z","1461770104","vib"
"1416232960","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-09T163540.vib","1.69","1.06","2018-12-09T22:35:40.667Z","2550194226","vib"
"1145044992","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-09T083523.vib","1.82","1.01","2018-12-09T14:35:23.677Z","2102452431","vib"
"166592512","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-09T083523.vib","2.5","0.97","2018-12-09T14:35:23.677Z","402709810","vib"
"228065280","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-09T083523.vib","6.25","0.98","2018-12-09T14:35:23.677Z","1395709816","vib"
"649986048","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-09T083523.vib","2.04","0.99","2018-12-09T14:35:23.677Z","1312862302","vib"
"236978176","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-09T123532.vib","6.67","0.94","2018-12-09T18:35:32.627Z","1487984504","vib"
"173473792","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-09T123532.vib","2.5","1","2018-12-09T18:35:32.627Z","416341304","vib"
"1431961600","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-09T123532.vib","1.69","1.06","2018-12-09T18:35:32.627Z","2582700329","vib"
"637992960","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-09T123532.vib","2.13","1.1","2018-12-09T18:35:32.627Z","1498460398","vib"
"228458496","AUSVCENTER-NoTag","ausveeambr.vm-58D2018-12-06T083536.vib","2.56","1.01","2018-12-06T14:35:36.453Z","592487641","vib"
"614924288","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-09T161545.vib","1.85","1","2018-12-09T22:15:45.357Z","1122041267","vib"
"236584960","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-09T161545.vib","6.67","0.93","2018-12-09T22:15:45.357Z","1465964402","vib"
"466223104","AUSVCENTER-NoTag","ausveeambr.vm-58D2018-12-09T161545.vib","2.17","1.15","2018-12-09T22:15:45.357Z","1162960982","vib"
"573308928","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-09T161545.vib","2.04","1.06","2018-12-09T22:15:45.357Z","1238590477","vib"
"232259584","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-09T161545.vib","2.38","0.98","2018-12-09T22:15:45.357Z","541172084","vib"
"289406976","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-08T041537.vib","2.33","1","2018-12-08T10:15:37.46Z","657562826","vib"
"253427712","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-08T041537.vib","6.25","0.95","2018-12-08T10:15:37.46Z","1506858866","vib"
"524222464","AUSVCENTER-NoTag","ausveeambr.vm-58D2018-12-08T041537.vib","2.17","1.01","2018-12-08T10:15:37.46Z","1155621094","vib"
"1580597248","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-08T041537.vib","1.82","1","2018-12-08T10:15:37.46Z","2821782961","vib"
"177930240","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-08T041537.vib","2.56","1","2018-12-08T10:15:37.46Z","438525292","vib"
"174915584","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-09T081529.vib","2.5","0.97","2018-12-09T14:15:29.4Z","422797966","vib"
"231342080","AUSVCENTER-NoTag","ausveeambr.vm-58D2018-12-09T081529.vib","2.63","1.01","2018-12-09T14:15:29.4Z","617701461","vib"
"1145372672","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-09T081529.vib","1.82","1.01","2018-12-09T14:15:29.4Z","2102459771","vib"
"258473984","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-09T081529.vib","2.44","1","2018-12-09T14:15:29.4Z","607232297","vib"
"231407616","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-09T081529.vib","6.67","0.94","2018-12-09T14:15:29.4Z","1455478642","vib"
"7570391040","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-10T082837.vbk","3.45","11.09","2018-12-10T14:15:34.587Z","289619891970","vbk"
"12931170304","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-10T082837.vbk","1.75","2.84","2018-12-10T14:15:34.587Z","64424731675","vbk"
"21380595712","AUSVCENTER-NoTag","ausveeambr.vm-58D2018-12-10T082837.vbk","1.47","1.37","2018-12-10T14:15:34.587Z","42949765186","vbk"
"16867131392","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-10T082837.vbk","1.41","1.45","2018-12-10T14:15:34.587Z","34359802567","vbk"
"11906252800","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-10T082837.vbk","1.72","5.23","2018-12-10T14:15:34.587Z","107374287087","vbk"
"20568014848","AUSVCENTER-NoTag","ausveeambr.vm-58D2018-12-08T002405.vbk","1.47","1.42","2018-12-08T06:15:23.69Z","42949761948","vbk"
"11889344512","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-08T002405.vbk","1.72","5.24","2018-12-08T06:15:23.69Z","107374288053","vbk"
"12921274368","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-08T002405.vbk","1.75","2.84","2018-12-08T06:15:23.69Z","64424729644","vbk"
"7410745344","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-08T002405.vbk","3.45","11.33","2018-12-08T06:15:23.69Z","289619891970","vbk"
"16926310400","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-08T002405.vbk","1.41","1.44","2018-12-08T06:15:23.69Z","34359803113","vbk"
"582483968","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-08T081525.vib","1.85","1","2018-12-08T14:15:25.27Z","1068563870","vib"
"252903424","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-08T081525.vib","2.44","1","2018-12-08T14:15:25.27Z","594648213","vib"
"313327616","AUSVCENTER-NoTag","ausveeambr.vm-58D2018-12-08T081525.vib","2.5","0.98","2018-12-08T14:15:25.27Z","767647619","vib"
"180551680","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-08T081525.vib","2.56","0.98","2018-12-08T14:15:25.27Z","452156996","vib"
"250478592","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-08T081525.vib","6.25","1","2018-12-08T14:15:25.27Z","1490081650","vib"
"247398400","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-09T041525.vib","2.44","1.01","2018-12-09T10:15:25.173Z","607232335","vib"
"241565696","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-09T041525.vib","6.25","1","2018-12-09T10:15:25.173Z","1415632754","vib"
"308084736","AUSVCENTER-NoTag","ausveeambr.vm-58D2018-12-09T041525.vib","2.38","0.99","2018-12-09T10:15:25.173Z","723607634","vib"
"1015480320","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-09T041525.vib","1.85","0.99","2018-12-09T10:15:25.173Z","1860238662","vib"
"194183168","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-09T041525.vib","2.56","0.96","2018-12-09T10:15:25.173Z","479420829","vib"
"196345856","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-08T121537.vib","2.56","1","2018-12-08T18:15:37.053Z","480468734","vib"
"215351296","AUSVCENTER-NoTag","ausveeambr.vm-58D2018-12-08T121537.vib","2.63","1.02","2018-12-08T18:15:37.053Z","575758201","vib"
"1398931456","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-08T121537.vib","1.72","1.06","2018-12-08T18:15:37.053Z","2552299111","vib"
"262078464","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-08T121537.vib","6.25","0.96","2018-12-08T18:15:37.053Z","1571870578","vib"
"882114560","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-08T121537.vib","2.08","1.07","2018-12-08T18:15:37.053Z","1969332803","vib"
"457048064","AUSVCENTER-NoTag","ausveeambr.vm-58D2018-12-08T161524.vib","2.22","1.16","2018-12-08T22:15:24.967Z","1173446531","vib"
"274333696","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-08T161524.vib","6.25","0.96","2018-12-08T22:15:24.967Z","1640028018","vib"
"259522560","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-08T161524.vib","2.38","0.97","2018-12-08T22:15:24.967Z","601989647","vib"
"554762240","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-08T161524.vib","2.08","1.07","2018-12-08T22:15:24.967Z","1236492105","vib"
"583991296","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-08T161524.vib","1.89","0.99","2018-12-08T22:15:24.967Z","1087438480","vib"
"16930504704","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-09T002201.vbk","1.41","1.44","2018-12-09T06:15:36.4Z","34359803130","vbk"
"12933595136","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-09T002201.vbk","1.75","2.84","2018-12-09T06:15:36.4Z","64424730710","vbk"
"20579811328","AUSVCENTER-NoTag","ausveeambr.vm-58D2018-12-09T002201.vbk","1.47","1.42","2018-12-09T06:15:36.4Z","42949763464","vbk"
"7471431680","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-09T002201.vbk","3.45","11.24","2018-12-09T06:15:36.4Z","289619891970","vbk"
"11906514944","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-09T002201.vbk","1.72","5.23","2018-12-09T06:15:36.4Z","107374289176","vbk"
"193265664","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-10T121532.vib","2.5","1","2018-12-10T18:15:32.507Z","462644521","vib"
"1356070912","AUSVCENTER-NoTag","ausveeambr.vm-58D2018-12-10T121532.vib","2.44","1.2","2018-12-10T18:15:32.507Z","3984683296","vib"
"246611968","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-10T121532.vib","6.25","0.97","2018-12-10T18:15:32.507Z","1497421682","vib"
"1378864128","AUSVCENTER-NoTag","AUSVCENTER-NoTag_2D2018-12-07T211531.vib","3.45","0.99","2018-12-08T03:15:31.657Z","4729489187","vib"
"3236079616","AUSVCENTER-NoTag","AUSVCENTER-NoTag_2D2018-12-07T171537.vib","2.56","1.13","2018-12-07T23:15:37.243Z","9385166774","vib"
"3219384832","AUSVCENTER-NoTag","AUSVCENTER-NoTag_2D2018-12-06T131529.vib","2.56","0.99","2018-12-06T19:15:29.433Z","8140501502","vib"
"4942139392","AUSVCENTER-NoTag","AUSVCENTER-NoTag_2D2018-12-06T171531.vib","2.38","1.11","2018-12-06T23:15:31.703Z","13112849167","vib"
"1623802368","AUSVCENTER-NoTag","AUSVCENTER-NoTag_2D2018-12-06T051535.vib","3.12","1","2018-12-06T11:15:35.487Z","5070287180","vib"
"1514098176","AUSVCENTER-NoTag","AUSVCENTER-NoTag_2D2018-12-06T211540.vib","3.33","0.98","2018-12-07T03:15:40.5Z","4965413533","vib"
"4017083904","AUSVCENTER-NoTag","AUSVCENTER-NoTag_2D2018-12-07T131524.vib","2.44","1.05","2018-12-07T19:15:24.437Z","10270165558","vib"
"4647330816","AUSVCENTER-NoTag","AUSVCENTER-NoTag_2D2018-12-06T091530.vib","2.22","1.01","2018-12-06T15:15:30.077Z","10462050365","vib"
"2443234816","AUSVCENTER-NoTag","AUSVCENTER-NoTag_2D2018-12-07T091542.vib","2.78","1","2018-12-07T15:15:42.467Z","6805665714","vib"
"1677337088","AUSVCENTER-NoTag","AUSVCENTER-NoTag_2D2018-12-07T051530.vib","3.12","0.98","2018-12-07T11:15:30.357Z","5159400113","vib"
"63526096896","AUSVCENTER-NoTag","AUSVCENTER-NoTag_2D2018-12-07T012126.vbk","1.89","3.96","2018-12-07T07:15:18.16Z","474303836315","vbk"
"61735564288","AUSVCENTER-NoTag","AUSVCENTER-NoTag_2D2018-12-06T012235.vbk","1.89","4.07","2018-12-06T07:15:17.09Z","474303852363","vbk"
"402325504","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-10T123522.vib","2.38","0.98","2018-12-10T18:35:22.083Z","939568099","vib"
"1591410688","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-10T123522.vib","1.79","1","2018-12-10T18:35:22.083Z","2850087027","vib"
"243007488","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-10T123522.vib","6.25","0.97","2018-12-10T18:35:22.083Z","1479595896","vib"
"177864704","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-10T123522.vib","2.5","1","2018-12-10T18:35:22.083Z","431021368","vib"
"20548812800","AUSVCENTER-NoTag","ausveeambr.vm-58D2018-12-06T004125.vbk","1.47","1.42","2018-12-06T06:35:24.017Z","42949715070","vbk"
"264568832","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-08T203530.vib","6.25","0.95","2018-12-09T02:35:30.58Z","1572919160","vib"
"240648192","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-08T203530.vib","2.38","1","2018-12-09T02:35:30.58Z","571519219","vib"
"178520064","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-08T203530.vib","2.56","1","2018-12-09T02:35:30.58Z","439410021","vib"
"574947328","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-08T203530.vib","1.89","1","2018-12-09T02:35:30.58Z","1059119346","vib"
"247922688","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-09T043521.vib","6.25","1","2018-12-09T10:35:21.937Z","1490081656","vib"
"538640384","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-09T043521.vib","2.44","1","2018-12-09T10:35:21.937Z","1311813759","vib"
"178257920","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-09T043521.vib","2.5","1","2018-12-09T10:35:21.937Z","435215694","vib"
"1015545856","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-09T043521.vib","1.85","0.99","2018-12-09T10:35:21.937Z","1857085634","vib"
"16856317952","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-10T091456.vbk","1.41","1.45","2018-12-10T14:35:35.49Z","34359795254","vbk"
"7572029440","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-10T091456.vbk","3.45","11.09","2018-12-10T14:35:35.49Z","289619891974","vbk"
"11895767040","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-10T091456.vbk","1.72","5.24","2018-12-10T14:35:35.49Z","107374225906","vbk"
"11873157120","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-10T091456.vbk","1.72","3.15","2018-12-10T14:35:35.49Z","64424565971","vbk"
"165806080","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-08T043543.vib","2.56","1","2018-12-08T10:35:43.52Z","405855679","vib"
"705757184","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-08T043543.vib","2.44","0.98","2018-12-08T10:35:43.52Z","1687202824","vib"
"253427712","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-08T043543.vib","6.25","0.95","2018-12-08T10:35:43.52Z","1498470264","vib"
"1562378240","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-08T043543.vib","1.82","1","2018-12-08T10:35:43.52Z","2794512696","vib"
"1389101056","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-08T123539.vib","1.72","1.06","2018-12-08T18:35:39.237Z","2529223118","vib"
"1429143552","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-08T123539.vib","1.96","1.05","2018-12-08T18:35:39.237Z","2940252525","vib"
"263847936","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-08T123539.vib","6.25","0.96","2018-12-08T18:35:39.237Z","1579210616","vib"
"184942592","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-08T123539.vib","2.56","1","2018-12-08T18:35:39.237Z","456187307","vib"
"224591872","AUSVCENTER-NoTag","ausveeambr.vm-58D2018-12-06T043518.vib","2.63","1.03","2018-12-06T10:35:18.77Z","607167720","vib"
"16917135360","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-08T011428.vbk","1.41","1.44","2018-12-08T06:35:27.093Z","34359795831","vbk"
"11879645184","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-08T011428.vbk","1.72","5.24","2018-12-08T06:35:27.093Z","107374226417","vbk"
"7411204096","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-08T011428.vbk","3.45","11.33","2018-12-08T06:35:27.093Z","289619891974","vbk"
"11854151680","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-08T011428.vbk","1.72","3.15","2018-12-08T06:35:27.093Z","64424566116","vbk"
"1368784896","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-08T163526.vib","1.72","1.05","2018-12-08T22:35:26.227Z","2482037018","vib"
"274333696","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-08T163526.vib","6.25","0.95","2018-12-08T22:35:26.227Z","1625347960","vib"
"243859456","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-08T163526.vib","2.38","1","2018-12-08T22:35:26.227Z","565227814","vib"
"545521664","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-08T163526.vib","2.08","1.13","2018-12-08T22:35:26.227Z","1285610858","vib"
"564199424","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-08T083527.vib","1.85","1","2018-12-08T14:35:27.987Z","1036050696","vib"
"252706816","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-08T083527.vib","6.25","1","2018-12-08T14:35:27.987Z","1504761720","vib"
"309002240","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-08T083527.vib","2.5","1","2018-12-08T14:35:27.987Z","755018713","vib"
"174718976","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-08T083527.vib","2.5","0.98","2018-12-08T14:35:27.987Z","429972917","vib"
"7473201152","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-09T011316.vbk","3.45","11.24","2018-12-09T06:35:36.757Z","289619891974","vbk"
"11865882624","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-09T011316.vbk","1.72","3.15","2018-12-09T06:35:36.757Z","64424566058","vbk"
"16920543232","AUSVCENTER-NoTag","ausjump01.vm-33D2018-12-09T011316.vbk","1.41","1.44","2018-12-09T06:35:36.757Z","34359795795","vbk"
"11896422400","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-09T011316.vbk","1.72","5.23","2018-12-09T06:35:36.757Z","107374227526","vbk"
"527892480","AUSVCENTER-NoTag","ausdc01.vm-56D2018-12-09T163540.vib","2.08","1.12","2018-12-09T22:35:40.667Z","1236327777","vib"
"230752256","AUSVCENTER-NoTag","ausveeambem.vm-118D2018-12-09T163540.vib","2.38","1","2018-12-09T22:35:40.667Z","547401919","vib"
"232849408","AUSVCENTER-NoTag","ausvcenter.vm-57D2018-12-09T163540.vib","6.67","0.94","2018-12-09T22:35:40.667Z","1461770104","vib"
